Id	ArticleIds	AuthorList	DOI	PubDate	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
17045991	DictElement({'pubmed': ['17045991'], 'medline': [], 'pii': 'S0014-5793(06)01179-3', 'doi': '10.1016/j.febslet.2006.09.057', 'rid': '17045991', 'eid': '17045991'}, attributes={})	['Gutiérrez-de-Terán H', 'Nervall M', 'Dunn BM', 'Clemente JC', 'Aqvist J']	10.1016/j.febslet.2006.09.057	2006 Oct 30	FEBS letters	1	Aqvist J	0155157	2006 Oct 30	['Journal Article']	PubMed - indexed for MEDLINE	FEBS Lett	Computational analysis of plasmepsin IV bound to an allophenylnorstatine inhibitor.
17038681	DictElement({'pubmed': ['17038681'], 'medline': [], 'pii': '75/4/610', 'pmc': 'PMC1630632', 'mid': 'NIHMS12940', 'rid': '17038681', 'eid': '17038681', 'pmcid': 'pmc-id: PMC1630632;manuscript-id: NIHMS12940;'}, attributes={})	['Bharti AR', 'Chuquiyauri R', 'Brouwer KC', 'Stancil J', 'Lin J', 'Llanos-Cuentas A', 'Vinetz JM']		2006 Oct	The American journal of tropical medicine and hygiene	1	Vinetz JM	0370507	2006 Oct	['Journal Article']	PubMed - indexed for MEDLINE	Am J Trop Med Hyg	Experimental infection of the neotropical malaria vector Anopheles darlingi by human patient-derived Plasmodium vivax in the Peruvian Amazon.
17026079	DictElement({'pubmed': ['17026079'], 'medline': [], 'doi': '10.1103/PhysRevLett.97.138103', 'rid': '17026079', 'eid': '17026079'}, attributes={})	['Korn C', 'Schwarz US']	10.1103/PhysRevLett.97.138103	2006 Sep 29	Physical review letters	1	Schwarz US	0401141	2006 Sep 29	['Journal Article']	PubMed - indexed for MEDLINE	Phys Rev Lett	Efficiency of initiating cell adhesion in hydrodynamic flow.
17003683	DictElement({'pubmed': ['17003683'], 'medline': [], 'doi': '10.1097/01.ede.0000232226.06807.90', 'pmc': 'PMC4043144', 'mid': 'NIHMS581078', 'rid': '17003683', 'eid': '17003683', 'pmcid': 'pmc-id: PMC4043144;manuscript-id: NIHMS581078;'}, attributes={})	['Jusko TA', 'Koepsell TD', 'Baker RJ', 'Greenfield TA', 'Willman EJ', 'Charles MJ', 'Teplin SW', 'Checkoway H', 'Hertz-Picciotto I']	10.1097/01.ede.0000232226.06807.90	2006 Nov	Epidemiology (Cambridge, Mass.)	1	Hertz-Picciotto I	9009644	2006 Nov	['Journal Article']	PubMed - indexed for MEDLINE	Epidemiology	Maternal DDT exposures in relation to fetal and 5-year growth.
16939205	DictElement({'pubmed': ['16939205'], 'medline': [], 'doi': '10.1021/bi0609669', 'rid': '16939205', 'eid': '16939205'}, attributes={})	['Gutiérrez-de-Terán H', 'Nervall M', 'Ersmark K', 'Liu P', 'Janka LK', 'Dunn B', 'Hallberg A', 'Aqvist J']	10.1021/bi0609669	2006 Sep 5	Biochemistry	1	Aqvist J	0370623	2006 Sep 5	['Journal Article']	PubMed - indexed for MEDLINE	Biochemistry	Inhibitor binding to the plasmepsin IV aspartic protease from Plasmodium falciparum.
16896119	DictElement({'pubmed': ['16896119'], 'medline': [], 'pii': '75/2/199', 'pmc': 'PMC2738947', 'mid': 'NIHMS127778', 'rid': '16896119', 'eid': '16896119', 'pmcid': 'pmc-id: PMC2738947;manuscript-id: NIHMS127778;'}, attributes={})	['Cissoko Y', 'Daou M', 'Lyke KE', 'Dicko A', 'Diarra I', 'Kone A', 'Guindo A', 'Traore K', 'Krishnegowda G', 'Diallo DA', 'Doumbo OK', 'Plowe CV', 'Gowda DC', 'Sztein MB']		2006 Aug	The American journal of tropical medicine and hygiene	1	Sztein MB	0370507	2006 Aug	['Journal Article']	PubMed - indexed for MEDLINE	Am J Trop Med Hyg	Serum antibody levels to glycosylphosphatidylinositols in specimens derived from matched Malian children with severe or uncomplicated Plasmodium falciparum malaria and healthy controls.
16890498	DictElement({'pubmed': ['16890498'], 'medline': [], 'pii': 'S1567-1348(06)00088-8', 'doi': '10.1016/j.meegid.2006.07.001', 'rid': '16890498', 'eid': '16890498'}, attributes={})	['Aubouy A', 'Migot-Nabias F', 'Deloron P']	10.1016/j.meegid.2006.07.001	2007 Mar	Infection, genetics and evolution : journal of molecular epidemiology and evolutionary genetics in infectious diseases	1	Deloron P	101084138	2007 Mar	['Journal Article']	PubMed - indexed for MEDLINE	Infect Genet Evol	Correlations between treatment outcome and both anti-MSP119 antibody response and erythrocyte-related genetic factors in Plasmodium falciparum malaria.
16872516	DictElement({'pubmed': ['16872516'], 'medline': [], 'pii': '1475-2875-5-62', 'doi': '10.1186/1475-2875-5-62', 'pmc': 'PMC1570359', 'rid': '16872516', 'eid': '16872516', 'pmcid': 'pmc-id: PMC1570359;'}, attributes={})	"['Huho BJ', ""Ng'habi KR"", 'Killeen GF', 'Nkwengulila G', 'Knols BG', 'Ferguson HM']"	10.1186/1475-2875-5-62	2006 Jul 27	Malaria journal	1	Ferguson HM	101139802	2006 Jul 27	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	A reliable morphological method to assess the age of male Anopheles gambiae.
16760516	DictElement({'pubmed': ['16760516'], 'medline': [], 'pii': '74/6/1034', 'rid': '16760516', 'eid': '16760516'}, attributes={})	['Yasuoka J', 'Mangione TW', 'Spielman A', 'Levins R']		2006 Jun	The American journal of tropical medicine and hygiene	1	Levins R	0370507	2006 Jun	['Evaluation Studies', 'Journal Article']	PubMed - indexed for MEDLINE	Am J Trop Med Hyg	Impact of education on knowledge, agricultural practices, and community actions for mosquito control and mosquito-borne disease prevention in rice ecosystems in Sri Lanka.
16760505	DictElement({'pubmed': ['16760505'], 'medline': [], 'pii': '74/6/965', 'rid': '16760505', 'eid': '16760505'}, attributes={})	['Imrie H', 'Fowkes FJ', 'Michon P', 'Tavul L', 'Hume JC', 'Piper KP', 'Reeder JC', 'Day KP']		2006 Jun	The American journal of tropical medicine and hygiene	1	Day KP	0370507	2006 Jun	['Journal Article']	PubMed - indexed for MEDLINE	Am J Trop Med Hyg	Haptoglobin levels are associated with haptoglobin genotype and alpha+ -Thalassemia in a malaria-endemic area.
16700906	DictElement({'pubmed': ['16700906'], 'medline': [], 'pii': '1475-2875-5-41', 'doi': '10.1186/1475-2875-5-41', 'pmc': 'PMC1475870', 'rid': '16700906', 'eid': '16700906', 'pmcid': 'pmc-id: PMC1475870;'}, attributes={})	['Helinski ME', 'Parker AG', 'Knols BG']	10.1186/1475-2875-5-41	2006 May 15	Malaria journal	1	Knols BG	101139802	2006 May 15	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Radiation-induced sterility for pupal and adult stages of the malaria mosquito Anopheles arabiensis.
16640617	DictElement({'pubmed': ['16640617'], 'medline': [], 'pii': 'TMI1612', 'doi': '10.1111/j.1365-3156.2006.01612.x', 'rid': '16640617', 'eid': '16640617'}, attributes={})	['Courtin D', 'Jamonneau V', 'Mathieu JF', 'Koffi M', 'Milet J', 'Yeminanga CS', 'Kumeso VK', 'Cuny G', 'Bilengue CM', 'Garcia A']	10.1111/j.1365-3156.2006.01612.x	2006 May	Tropical medicine & international health : TM & IH	1	Garcia A	9610576	2006 May	['Journal Article']	PubMed - indexed for MEDLINE	Trop Med Int Health	Comparison of cytokine plasma levels in human African trypanosomiasis.
16630383	DictElement({'pubmed': ['16630383'], 'medline': [], 'doi': '10.1179/136485906X91486', 'rid': '16630383', 'eid': '16630383'}, attributes={})	['Olsen A', 'Nawiri J', 'Magnussen P', 'Krarup H', 'Friis H']	10.1179/136485906X91486	2006 Apr	Annals of tropical medicine and parasitology	1	Friis H	2985178R	2006 Apr	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Ann Trop Med Parasitol	Failure of twice-weekly iron supplementation to increase blood haemoglobin and serum ferritin concentrations: results of a randomized controlled trial.
16629703	DictElement({'pubmed': ['16629703'], 'medline': [], 'pii': 'PIM818', 'doi': '10.1111/j.1365-3024.2005.00818.x', 'rid': '16629703', 'eid': '16629703'}, attributes={})	['Drakeley CJ', 'Bousema JT', 'Akim NI', 'Teelen K', 'Roeffen W', 'Lensen AH', 'Bolmer M', 'Eling W', 'Sauerwein RW']	10.1111/j.1365-3024.2005.00818.x	2006 May	Parasite immunology	1	Sauerwein RW	7910948	2006 May	['Journal Article']	PubMed - indexed for MEDLINE	Parasite Immunol	Transmission-reducing immunity is inversely related to age in Plasmodium falciparum gametocyte carriers.
16603144	DictElement({'pubmed': ['16603144'], 'medline': [], 'pii': 'S0009-8981(06)00152-5', 'doi': '10.1016/j.cca.2006.02.034', 'rid': '16603144', 'eid': '16603144'}, attributes={})	['Kasvosve I', 'Gomo ZA', 'Nathoo KJ', 'Matibe P', 'Mudenge B', 'Loyevsky M', 'Nekhai S', 'Gordeuk VR']	10.1016/j.cca.2006.02.034	2006 Sep	Clinica chimica acta; international journal of clinical chemistry	1	Gordeuk VR	1302422	2006 Sep	['Journal Article']	PubMed - indexed for MEDLINE	Clin Chim Acta	Association of serum transferrin receptor concentration with markers of inflammation in Zimbabwean children.
16454594	DictElement({'pubmed': ['16454594'], 'medline': [], 'rid': '16454594', 'eid': '16454594'}, attributes={})	['Ríos-Orrego A', 'Alvarez-Castillo T', 'Carmona-Fonseca J', 'Blair-Trujillo S']		2005 Dec	Anales de medicina interna (Madrid, Spain : 1984)	1	Blair-Trujillo S	9112183	2005 Dec	['Journal Article']	PubMed - indexed for MEDLINE	An Med Interna	[Temporal evolution of platelets and anti-platelet antibodies in patients of endemic area with non complicated malaria].
16379191	DictElement({'pubmed': ['16379191'], 'medline': [], 'rid': '16379191', 'eid': '16379191'}, attributes={})	['Al-Mansoob MA', 'Al-Mazzah MM']		2005 Aug	The Medical journal of Malaysia	1	Al-Mazzah MM	0361547	2005 Aug	['Journal Article']	PubMed - indexed for MEDLINE	Med J Malaysia	The role of climate on Malaria Incidence Rate in four governorates of Yemen.
16336684	DictElement({'pubmed': ['16336684'], 'medline': [], 'pii': '1475-2875-4-59', 'doi': '10.1186/1475-2875-4-59', 'pmc': 'PMC1327676', 'rid': '16336684', 'eid': '16336684', 'pmcid': 'pmc-id: PMC1327676;'}, attributes={})	['Kayondo JK', 'Mukwaya LG', 'Stump A', 'Michel AP', 'Coulibaly MB', 'Besansky NJ', 'Collins FH']	10.1186/1475-2875-4-59	2005 Dec 9	Malaria journal	1	Collins FH	101139802	2005 Dec 9	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Genetic structure of Anopheles gambiae populations on islands in northwestern Lake Victoria, Uganda.
16191614	DictElement({'pubmed': ['16191614'], 'medline': [], 'pii': '7FTHFP6Y1V7G7UA7', 'doi': '10.1098/rspb.2005.3188', 'pmc': 'PMC1559907', 'rid': '16191614', 'eid': '16191614', 'pmcid': 'pmc-id: PMC1559907;'}, attributes={})	['Spencer KA', 'Buchanan KL', 'Leitner S', 'Goldsmith AR', 'Catchpole CK']	10.1098/rspb.2005.3188	2005 Oct 7	Proceedings. Biological sciences	1	Catchpole CK	101245157	2005 Oct 7	['Journal Article']	PubMed - indexed for MEDLINE	Proc Biol Sci	Parasites affect song complexity and neural development in a songbird.
16142658	DictElement({'pubmed': ['16142658'], 'medline': [], 'pii': 'CID36557', 'doi': '10.1086/432941', 'pmc': 'PMC1388262', 'mid': 'NIHMS8188', 'rid': '16142658', 'eid': '16142658', 'pmcid': 'pmc-id: PMC1388262;manuscript-id: NIHMS8188;'}, attributes={})	['Newton CR', 'Valim C', 'Krishna S', 'Wypij D', 'Olola C', 'Agbenyega T', 'Taylor TE', 'Severe Malaria in African Children Network.']	10.1086/432941	2005 Oct 1	Clinical infectious diseases : an official publication of the Infectious Diseases Society of America	1	Taylor TE	9203213	2005 Oct 1	['Evaluation Studies', 'Journal Article', 'Multicenter Study']	PubMed - indexed for MEDLINE	Clin Infect Dis	The prognostic value of measures of acid/base balance in pediatric falciparum malaria, compared with other clinical and laboratory parameters.
16120698	DictElement({'pubmed': ['16120698'], 'medline': [], 'pii': 'kwi276', 'doi': '10.1093/aje/kwi276', 'rid': '16120698', 'eid': '16120698'}, attributes={})	['Farhang L', 'Weintraub JM', 'Petreas M', 'Eskenazi B', 'Bhatia R']	10.1093/aje/kwi276	2005 Oct 15	American journal of epidemiology	1	Bhatia R	7910653	2005 Oct 15	['Journal Article']	PubMed - indexed for MEDLINE	Am J Epidemiol	Association of DDT and DDE with birth weight and length of gestation in the Child Health and Development Studies, 1959-1967.
16102322	DictElement({'pubmed': ['16102322'], 'medline': [], 'pmc': 'PMC3320508', 'doi': '10.3201/eid1108.041095', 'rid': '16102322', 'eid': '16102322', 'pmcid': 'pmc-id: PMC3320508;'}, attributes={})	['Klinkenberg E', 'McCall PJ', 'Hastings IM', 'Wilson MD', 'Amerasinghe FP', 'Donnelly MJ']	10.3201/eid1108.041095	2005 Aug	Emerging infectious diseases	1	Donnelly MJ	9508155	2005 Aug	['Journal Article']	PubMed - indexed for MEDLINE	Emerg Infect Dis	Malaria and irrigated crops, Accra, Ghana.
16082714	DictElement({'pubmed': ['16082714'], 'medline': [], 'doi': '10.1002/cyto.a.20169', 'rid': '16082714', 'eid': '16082714'}, attributes={})	['Jiménez-Díaz MB', 'Rullas J', 'Mulet T', 'Fernández L', 'Bravo C', 'Gargallo-Viola D', 'Angulo-Barturen I']	10.1002/cyto.a.20169	2005 Sep	Cytometry. Part A : the journal of the International Society for Analytical Cytology	1	Angulo-Barturen I	101235694	2005 Sep	['Journal Article']	PubMed - indexed for MEDLINE	Cytometry A	Improvement of detection specificity of Plasmodium-infected murine erythrocytes by flow cytometry using autofluorescence and YOYO-1.
16045304	DictElement({'pubmed': ['16045304'], 'medline': [], 'doi': '10.1021/ci050085t', 'rid': '16045304', 'eid': '16045304'}, attributes={})	['Marrero-Ponce Y', 'Iyarreta-Veitía M', 'Montero-Torres A', 'Romero-Zaldivar C', 'Brandt CA', 'Avila PE', 'Kirchgatter K', 'Machado Y']	10.1021/ci050085t	2005 Jul-Aug	Journal of chemical information and modeling	1	Machado Y	101230060	2005 Jul-Aug	['Journal Article']	PubMed - indexed for MEDLINE	J Chem Inf Model	Ligand-based virtual screening and in silico design of new antimalarial compounds using nonstochastic and stochastic total and atom-type quadratic maps.
15964953	DictElement({'pubmed': ['15964953'], 'medline': [], 'pii': '72/6/702', 'rid': '15964953', 'eid': '15964953'}, attributes={})	['Briand V', 'Watier L', 'LE Hesran JY', 'Garcia A', 'Cot M']		2005 Jun	The American journal of tropical medicine and hygiene	1	Cot M	0370507	2005 Jun	['Journal Article']	PubMed - indexed for MEDLINE	Am J Trop Med Hyg	Coinfection with Plasmodium falciparum and schistosoma haematobium: protective effect of schistosomiasis on malaria in senegalese children?
15855302	DictElement({'pubmed': ['15855302'], 'medline': [], 'pii': 'fmi028', 'doi': '10.1093/tropej/fmi028', 'rid': '15855302', 'eid': '15855302'}, attributes={})	['Akum AE', 'Minang JT', 'Kuoh AJ', 'Ahmadou MJ', 'Troye-Blomberg M']	10.1093/tropej/fmi028	2005 Jun	Journal of tropical pediatrics	1	Troye-Blomberg M	8010948	2005 Jun	['Journal Article']	PubMed - indexed for MEDLINE	J Trop Pediatr	Plasmodium falciparum inhibitory capacities of paired maternal-cord sera from south-west province, Cameroon.
15776381	DictElement({'pubmed': ['15776381'], 'medline': [], 'pii': 'JID33507', 'doi': '10.1086/428854', 'rid': '15776381', 'eid': '15776381'}, attributes={})	['Ostrowski SR', 'Ullum H', 'Goka BQ', 'Høyer-Hansen G', 'Obeng-Adjei G', 'Pedersen BK', 'Akanmori BD', 'Kurtzhals JA']	10.1086/428854	2005 Apr 15	The Journal of infectious diseases	1	Kurtzhals JA	0413675	2005 Apr 15	['Journal Article']	PubMed - indexed for MEDLINE	J Infect Dis	Plasma concentrations of soluble urokinase-type plasminogen activator receptor are increased in patients with malaria and are associated with a poor clinical or a fatal outcome.
15728121	DictElement({'pubmed': ['15728121'], 'medline': [], 'pii': '2004-12-4948', 'doi': '10.1182/blood-2004-12-4948', 'pmc': 'PMC1894996', 'rid': '15728121', 'eid': '15728121', 'pmcid': 'pmc-id: PMC1894996;'}, attributes={})	['Tiffert T', 'Lew VL', 'Ginsburg H', 'Krugliak M', 'Croisille L', 'Mohandas N']	10.1182/blood-2004-12-4948	2005 Jun 15	Blood	1	Mohandas N	7603509	2005 Jun 15	['Journal Article']	PubMed - indexed for MEDLINE	Blood	The hydration state of human red blood cells and their susceptibility to invasion by Plasmodium falciparum.
15698783	DictElement({'pubmed': ['15698783'], 'medline': [], 'pii': 'S0968-0896(04)00992-7', 'doi': '10.1016/j.bmc.2004.12.009', 'rid': '15698783', 'eid': '15698783'}, attributes={})	['Dheyongera JP', 'Geldenhuys WJ', 'Dekker TG', 'Matsabisa MG', 'Van der Schyf CJ']	10.1016/j.bmc.2004.12.009	2005 Mar 1	Bioorganic & medicinal chemistry	1	Van der Schyf CJ	9413298	2005 Mar 1	['Journal Article']	PubMed - indexed for MEDLINE	Bioorg Med Chem	Antimalarial activity of thioacridone compounds related to the acronycine alkaloid.
15670938	DictElement({'pubmed': ['15670938'], 'medline': [], 'pii': 'S0968-0896(04)00893-4', 'doi': '10.1016/j.bmc.2004.11.008', 'rid': '15670938', 'eid': '15670938'}, attributes={})	['Marrero-Ponce Y', 'Montero-Torres A', 'Zaldivar CR', 'Veitía MI', 'Peréz MM', 'Sánchez RN']	10.1016/j.bmc.2004.11.008	2005 Feb 15	Bioorganic & medicinal chemistry	1	Sánchez RN	9413298	2005 Feb 15	['Journal Article']	PubMed - indexed for MEDLINE	Bioorg Med Chem	Non-stochastic and stochastic linear indices of the 'molecular pseudograph's atom adjacency matrix': application to 'in silico' studies for the rational discovery of new antimalarial compounds.
15667666	DictElement({'pubmed': ['15667666'], 'medline': [], 'pii': '1475-2875-4-7', 'doi': '10.1186/1475-2875-4-7', 'pmc': 'PMC548676', 'rid': '15667666', 'eid': '15667666', 'pmcid': 'pmc-id: PMC548676;'}, attributes={})	['Mathenge EM', 'Misiani GO', 'Oulo DO', 'Irungu LW', 'Ndegwa PN', 'Smith TA', 'Killeen GF', 'Knols BG']	10.1186/1475-2875-4-7	2005 Jan 25	Malaria journal	1	Knols BG	101139802	2005 Jan 25	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Comparative performance of the Mbita trap, CDC light trap and the human landing catch in the sampling of Anopheles arabiensis, An. funestus and culicine species in a rice irrigation in western Kenya.
15652606	DictElement({'pubmed': ['15652606'], 'medline': [], 'pii': 'S0140-6736(05)17743-5', 'doi': '10.1016/S0140-6736(05)17743-5', 'rid': '15652606', 'eid': '15652606'}, attributes={})	['Kublin JG', 'Patnaik P', 'Jere CS', 'Miller WC', 'Hoffman IF', 'Chimbiya N', 'Pendame R', 'Taylor TE', 'Molyneux ME']	10.1016/S0140-6736(05)17743-5	2005 Jan 15-21	Lancet (London, England)	1	Molyneux ME	2985213R	2005 Jan 15-21	['Journal Article']	PubMed - indexed for MEDLINE	Lancet	Effect of Plasmodium falciparum malaria on concentration of HIV-1-RNA in the blood of adults in rural Malawi: a prospective cohort study.
15598257	DictElement({'pubmed': ['15598257'], 'medline': [], 'pii': 'TMI1341', 'doi': '10.1111/j.1365-3156.2004.01341.x', 'rid': '15598257', 'eid': '15598257'}, attributes={})	['Craig MH', 'Kleinschmidt I', 'Le Sueur D', 'Sharp BL']	10.1111/j.1365-3156.2004.01341.x	2004 Dec	Tropical medicine & international health : TM & IH	1	Sharp BL	9610576	2004 Dec	['Journal Article']	PubMed - indexed for MEDLINE	Trop Med Int Health	Exploring 30 years of malaria case data in KwaZulu-Natal, South Africa: part II. The impact of non-climatic factors.
15598256	DictElement({'pubmed': ['15598256'], 'medline': [], 'pii': 'TMI1340', 'doi': '10.1111/j.1365-3156.2004.01340.x', 'rid': '15598256', 'eid': '15598256'}, attributes={})	['Craig MH', 'Kleinschmidt I', 'Nawn JB', 'Le Sueur D', 'Sharp BL']	10.1111/j.1365-3156.2004.01340.x	2004 Dec	Tropical medicine & international health : TM & IH	1	Sharp BL	9610576	2004 Dec	['Journal Article']	PubMed - indexed for MEDLINE	Trop Med Int Health	Exploring 30 years of malaria case data in KwaZulu-Natal, South Africa: part I. The impact of climatic factors.
15386683	DictElement({'pubmed': ['15386683'], 'medline': [], 'doi': '10.1002/hec.880', 'rid': '15386683', 'eid': '15386683'}, attributes={})	['Johns B', 'Baltussen R']	10.1002/hec.880	2004 Nov	Health economics	1	Baltussen R	9306780	2004 Nov	['Journal Article']	PubMed - indexed for MEDLINE	Health Econ	Accounting for the cost of scaling-up health interventions.
